"Дата";"Время";"Канал 12: Цифровой вход";"Канал 13: Цифровой вход";"Канал 14: Цифровой вход";"Канал 15: Цифровой вход";
"08.11.2018";"05:28:14.040";1;1;0;1;
"08.11.2018";"05:28:44.040";1;1;0;1;
"08.11.2018";"05:29:14.040";1;1;0;1;
"08.11.2018";"05:29:44.040";1;1;0;1;
"08.11.2018";"05:30:14.040";1;1;0;1;
"08.11.2018";"05:30:44.040";1;1;0;1;
"08.11.2018";"05:31:14.040";1;1;0;1;
"08.11.2018";"05:31:44.040";1;1;0;1;
"08.11.2018";"05:32:14.040";1;1;0;1;
"08.11.2018";"05:32:44.040";1;1;0;1;
"08.11.2018";"05:33:14.040";1;1;0;1;
"08.11.2018";"05:33:44.040";1;1;0;1;
"08.11.2018";"05:34:14.040";1;1;0;1;
"08.11.2018";"05:34:44.040";1;1;0;1;
"08.11.2018";"05:35:14.040";1;1;0;1;
"08.11.2018";"05:35:44.040";1;1;0;1;
"08.11.2018";"05:36:14.040";1;1;0;1;
"08.11.2018";"05:36:44.040";1;1;0;1;
"08.11.2018";"05:37:14.040";1;1;0;1;
"08.11.2018";"05:37:44.040";1;1;0;1;
"08.11.2018";"05:38:14.040";1;1;0;1;
"08.11.2018";"05:38:44.040";1;1;0;1;
"08.11.2018";"05:39:14.040";1;1;0;1;
"08.11.2018";"05:39:44.040";1;1;0;1;
"08.11.2018";"05:40:14.040";1;1;0;1;
"08.11.2018";"05:40:44.040";1;1;0;1;
"08.11.2018";"05:41:14.040";1;1;0;1;
"08.11.2018";"05:41:44.040";1;1;0;1;
"08.11.2018";"05:42:14.040";1;1;0;1;
"08.11.2018";"05:42:44.040";1;1;0;1;
"08.11.2018";"05:43:14.040";1;1;0;1;
"08.11.2018";"05:43:44.040";1;1;0;1;
"08.11.2018";"05:44:14.040";1;1;0;1;
"08.11.2018";"05:44:44.040";1;1;0;1;
"08.11.2018";"05:45:14.040";1;1;0;1;
"08.11.2018";"05:45:44.040";1;1;0;1;
"08.11.2018";"05:46:14.040";1;1;0;1;
"08.11.2018";"05:46:44.040";1;1;0;1;
"08.11.2018";"05:47:14.040";1;1;0;1;
"08.11.2018";"05:47:44.040";1;1;0;1;
"08.11.2018";"05:48:14.040";1;1;0;1;
"08.11.2018";"05:48:44.040";1;1;0;1;
"08.11.2018";"05:49:14.040";1;1;0;1;
"08.11.2018";"05:49:44.040";1;1;0;1;
"08.11.2018";"05:50:14.040";1;1;0;1;
"08.11.2018";"05:50:44.040";1;1;0;1;
"08.11.2018";"05:51:14.040";1;1;0;1;
"08.11.2018";"05:51:44.040";1;1;0;1;
"08.11.2018";"05:52:14.040";1;1;0;1;
"08.11.2018";"05:52:44.040";1;1;0;1;
"08.11.2018";"05:53:14.040";1;1;0;1;
"08.11.2018";"05:53:44.040";1;1;0;1;
"08.11.2018";"05:54:14.040";1;1;0;1;
"08.11.2018";"05:54:44.040";1;1;0;1;
"08.11.2018";"05:55:14.040";1;1;0;1;
"08.11.2018";"05:55:44.040";1;1;0;1;
"08.11.2018";"05:56:14.040";1;1;0;1;
"08.11.2018";"05:56:44.040";1;1;0;1;
"08.11.2018";"05:57:14.040";1;1;0;1;
"08.11.2018";"05:57:44.040";1;1;0;1;
"08.11.2018";"05:58:14.040";1;1;0;1;
"08.11.2018";"05:58:44.040";1;1;0;1;
"08.11.2018";"05:59:14.040";1;1;0;1;
"08.11.2018";"05:59:44.040";1;1;0;1;
"08.11.2018";"06:00:14.040";1;1;0;1;
"08.11.2018";"06:00:44.040";1;1;0;1;
"08.11.2018";"06:01:14.040";1;1;0;1;
"08.11.2018";"06:01:44.040";1;1;0;1;
"08.11.2018";"06:02:14.040";1;1;0;1;
"08.11.2018";"06:02:44.040";1;1;0;1;
"08.11.2018";"06:03:14.040";1;1;0;1;
"08.11.2018";"06:03:44.040";1;1;0;1;
"08.11.2018";"06:04:14.040";1;1;0;1;
"08.11.2018";"06:04:44.040";1;1;0;1;
"08.11.2018";"06:05:14.040";1;1;0;1;
"08.11.2018";"06:05:44.040";1;1;0;1;
"08.11.2018";"06:06:14.040";1;1;0;1;
"08.11.2018";"06:06:44.040";1;1;0;1;
"08.11.2018";"06:07:14.040";1;1;0;1;
"08.11.2018";"06:07:44.040";1;1;0;1;
"08.11.2018";"06:08:14.040";1;1;0;1;
"08.11.2018";"06:08:44.040";1;1;0;1;
"08.11.2018";"06:09:14.040";1;1;0;1;
"08.11.2018";"06:09:44.040";1;1;0;1;
"08.11.2018";"06:10:14.040";1;1;0;1;
"08.11.2018";"06:10:44.040";1;1;0;1;
"08.11.2018";"06:11:14.040";1;1;0;1;
"08.11.2018";"06:11:44.040";1;1;0;1;
"08.11.2018";"06:12:14.040";1;1;0;1;
"08.11.2018";"06:12:44.040";1;1;0;1;
"08.11.2018";"06:13:14.040";1;1;0;1;
"08.11.2018";"06:13:44.040";1;1;0;1;
"08.11.2018";"06:14:14.040";1;1;0;1;
"08.11.2018";"06:14:44.040";1;1;0;1;
"08.11.2018";"06:15:14.040";1;1;0;1;
"08.11.2018";"06:15:44.040";1;1;0;1;
"08.11.2018";"06:16:14.040";1;1;0;1;
"08.11.2018";"06:16:44.040";1;1;0;1;
"08.11.2018";"06:17:14.040";1;1;0;1;
"08.11.2018";"06:17:44.040";1;1;0;1;
"08.11.2018";"06:18:14.040";1;1;0;1;
"08.11.2018";"06:18:44.040";1;1;0;1;
"08.11.2018";"06:19:14.040";1;1;0;1;
"08.11.2018";"06:19:44.040";1;1;0;1;
"08.11.2018";"06:20:14.040";1;1;0;1;
"08.11.2018";"06:20:44.040";1;1;0;1;
"08.11.2018";"06:21:14.040";1;1;0;1;
"08.11.2018";"06:21:44.040";1;1;0;1;
"08.11.2018";"06:22:14.040";1;1;0;1;
"08.11.2018";"06:22:44.040";1;1;0;1;
"08.11.2018";"06:23:14.040";1;1;0;1;
"08.11.2018";"06:23:44.040";1;1;0;1;
"08.11.2018";"06:24:14.040";1;1;0;1;
"08.11.2018";"06:24:44.040";1;1;0;1;
"08.11.2018";"06:25:14.040";1;1;0;1;
"08.11.2018";"06:25:44.040";1;1;0;1;
"08.11.2018";"06:26:14.040";1;1;0;1;
"08.11.2018";"06:26:44.040";1;1;0;1;
"08.11.2018";"06:27:14.040";1;1;0;1;
"08.11.2018";"06:27:44.040";1;1;0;1;
"08.11.2018";"06:28:14.040";1;1;0;1;
"08.11.2018";"06:28:44.040";1;1;0;1;
"08.11.2018";"06:29:14.040";1;1;0;1;
"08.11.2018";"06:29:44.040";1;1;0;1;
"08.11.2018";"06:30:14.040";1;1;0;1;
"08.11.2018";"06:30:44.040";1;1;0;1;
"08.11.2018";"06:31:14.040";1;1;0;1;
"08.11.2018";"06:31:44.040";1;1;0;1;
"08.11.2018";"06:32:14.040";1;1;0;1;
"08.11.2018";"06:32:44.040";1;1;0;1;
"08.11.2018";"06:33:14.040";1;1;0;1;
"08.11.2018";"06:33:44.040";1;1;0;1;
"08.11.2018";"06:34:14.040";1;1;0;1;
"08.11.2018";"06:34:44.040";1;1;0;1;
"08.11.2018";"06:35:14.040";1;1;0;1;
"08.11.2018";"06:35:44.040";1;1;0;1;
"08.11.2018";"06:36:14.040";1;1;0;1;
"08.11.2018";"06:36:44.040";1;1;0;1;
"08.11.2018";"06:37:14.040";1;1;0;1;
"08.11.2018";"06:37:44.040";1;1;0;1;
"08.11.2018";"06:38:14.040";1;1;0;1;
"08.11.2018";"06:38:44.040";1;1;0;1;
"08.11.2018";"06:39:14.040";1;1;0;1;
"08.11.2018";"06:39:44.040";1;1;0;1;
"08.11.2018";"06:40:14.040";1;1;0;1;
"08.11.2018";"06:40:44.040";1;1;0;1;
"08.11.2018";"06:41:14.040";1;1;0;1;
"08.11.2018";"06:41:44.040";1;1;0;1;
"08.11.2018";"06:42:14.040";1;1;0;1;
"08.11.2018";"06:42:44.040";1;1;0;1;
"08.11.2018";"06:43:14.040";1;1;0;1;
"08.11.2018";"06:43:44.040";1;1;0;1;
"08.11.2018";"06:44:14.040";1;1;0;1;
"08.11.2018";"06:44:44.040";1;1;0;1;
"08.11.2018";"06:45:14.040";1;1;0;1;
"08.11.2018";"06:45:44.040";1;1;0;1;
"08.11.2018";"06:46:14.040";1;1;0;1;
"08.11.2018";"06:46:44.040";1;1;0;1;
"08.11.2018";"06:47:14.040";1;1;0;1;
"08.11.2018";"06:47:44.040";1;1;0;1;
"08.11.2018";"06:48:14.040";1;1;0;1;
"08.11.2018";"06:48:44.040";1;1;0;1;
"08.11.2018";"06:49:14.040";1;1;0;1;
"08.11.2018";"06:49:44.040";1;1;0;1;
"08.11.2018";"06:50:14.040";1;1;0;1;
"08.11.2018";"06:50:44.040";1;1;0;1;
"08.11.2018";"06:51:14.040";1;1;0;1;
"08.11.2018";"06:51:44.040";1;1;0;1;
"08.11.2018";"06:52:14.040";1;1;0;1;
"08.11.2018";"06:52:44.040";1;1;0;1;
"08.11.2018";"06:53:14.040";1;1;0;1;
"08.11.2018";"06:53:44.040";1;1;0;1;
"08.11.2018";"06:54:14.040";1;1;0;1;
"08.11.2018";"06:54:44.040";1;1;0;1;
"08.11.2018";"06:55:14.040";1;1;0;1;
"08.11.2018";"06:55:44.040";1;1;0;1;
"08.11.2018";"06:56:14.040";1;1;0;1;
"08.11.2018";"06:56:44.040";1;1;0;1;
"08.11.2018";"06:57:14.040";1;1;0;1;
"08.11.2018";"06:57:44.040";1;1;0;1;
"08.11.2018";"06:58:14.040";1;1;0;1;
"08.11.2018";"06:58:44.040";1;1;0;1;
"08.11.2018";"06:59:14.040";1;1;0;1;
"08.11.2018";"06:59:44.040";1;1;0;1;
"08.11.2018";"07:00:14.040";1;1;0;1;
"08.11.2018";"07:00:44.040";1;1;0;1;
"08.11.2018";"07:01:14.040";1;1;0;1;
"08.11.2018";"07:01:44.040";1;1;0;1;
"08.11.2018";"07:02:14.040";1;1;0;1;
"08.11.2018";"07:02:44.040";1;1;0;1;
"08.11.2018";"07:03:14.040";1;1;0;1;
"08.11.2018";"07:03:44.040";1;1;0;1;
"08.11.2018";"07:04:14.040";1;1;0;1;
"08.11.2018";"07:04:44.040";1;1;0;1;
"08.11.2018";"07:05:14.040";1;1;0;1;
"08.11.2018";"07:05:44.040";1;1;0;1;
"08.11.2018";"07:06:14.040";1;1;0;1;
"08.11.2018";"07:06:44.040";1;1;0;1;
"08.11.2018";"07:07:14.040";1;1;0;1;
"08.11.2018";"07:07:44.040";1;1;0;1;
"08.11.2018";"07:08:14.040";1;1;0;1;
"08.11.2018";"07:08:44.040";1;1;0;1;
"08.11.2018";"07:09:14.040";1;1;0;1;
"08.11.2018";"07:09:44.040";1;1;0;1;
"08.11.2018";"07:10:14.040";1;1;0;1;
"08.11.2018";"07:10:44.040";1;1;0;1;
"08.11.2018";"07:11:14.040";1;1;0;1;
"08.11.2018";"07:11:44.040";1;1;0;1;
"08.11.2018";"07:12:14.040";1;1;0;1;
"08.11.2018";"07:12:44.040";1;1;0;1;
"08.11.2018";"07:13:14.040";1;1;0;1;
"08.11.2018";"07:13:44.040";1;1;0;1;
"08.11.2018";"07:14:14.040";1;1;0;1;
"08.11.2018";"07:14:44.040";1;1;0;1;
"08.11.2018";"07:15:14.040";1;1;0;1;
"08.11.2018";"07:15:44.040";1;1;0;1;
"08.11.2018";"07:16:14.040";1;1;0;1;
"08.11.2018";"07:16:44.040";1;1;0;1;
"08.11.2018";"07:17:14.040";1;1;0;1;
"08.11.2018";"07:17:44.040";1;1;0;1;
"08.11.2018";"07:18:14.040";1;1;0;1;
"08.11.2018";"07:18:44.040";1;1;0;1;
"08.11.2018";"07:19:14.040";1;1;0;1;
"08.11.2018";"07:19:44.040";1;1;0;1;
"08.11.2018";"07:20:14.040";1;1;0;1;
"08.11.2018";"07:20:44.040";1;1;0;1;
"08.11.2018";"07:21:14.040";1;1;0;1;
"08.11.2018";"07:21:44.040";1;1;0;1;
"08.11.2018";"07:22:14.040";1;1;0;1;
"08.11.2018";"07:22:44.040";1;1;0;1;
"08.11.2018";"07:23:14.040";1;1;0;1;
"08.11.2018";"07:23:44.040";1;1;0;1;
"08.11.2018";"07:24:14.040";1;1;0;1;
"08.11.2018";"07:24:44.040";1;1;0;1;
"08.11.2018";"07:25:14.040";1;1;0;1;
"08.11.2018";"07:25:44.040";1;1;0;1;
"08.11.2018";"07:26:14.040";1;1;0;1;
"08.11.2018";"07:26:44.040";1;1;0;1;
"08.11.2018";"07:27:14.040";1;1;0;1;
"08.11.2018";"07:27:44.040";1;1;0;1;
"08.11.2018";"07:28:14.040";1;1;0;1;
"08.11.2018";"07:28:44.040";1;1;0;1;
"08.11.2018";"07:29:14.040";1;1;0;1;
"08.11.2018";"07:29:44.040";1;1;0;1;
"08.11.2018";"07:30:14.040";1;1;0;1;
"08.11.2018";"07:30:44.040";1;1;0;1;
"08.11.2018";"07:31:14.040";1;1;0;1;
"08.11.2018";"07:31:44.040";1;1;0;1;
"08.11.2018";"07:32:14.040";1;1;0;1;
"08.11.2018";"07:32:44.040";1;1;0;1;
"08.11.2018";"07:33:14.040";1;1;0;1;
"08.11.2018";"07:33:44.040";1;1;0;1;
"08.11.2018";"07:34:14.040";1;1;0;1;
"08.11.2018";"07:34:44.040";1;1;0;1;
"08.11.2018";"07:35:14.040";1;1;0;1;
"08.11.2018";"07:35:44.040";1;1;0;1;
"08.11.2018";"07:36:14.040";1;1;0;1;
"08.11.2018";"07:36:44.040";1;1;0;1;
"08.11.2018";"07:37:14.040";1;1;0;1;
"08.11.2018";"07:37:44.040";1;1;0;1;
"08.11.2018";"07:38:14.040";1;1;0;1;
"08.11.2018";"07:38:44.040";1;1;0;1;
"08.11.2018";"07:39:14.040";1;1;0;1;
"08.11.2018";"07:39:44.040";1;1;0;1;
"08.11.2018";"07:40:14.040";1;1;0;1;
"08.11.2018";"07:40:44.040";1;1;0;1;
"08.11.2018";"07:41:14.040";1;1;0;1;
"08.11.2018";"07:41:44.040";1;1;0;1;
"08.11.2018";"07:42:14.040";1;1;0;1;
"08.11.2018";"07:42:44.040";1;1;0;1;
"08.11.2018";"07:43:14.040";1;1;0;1;
"08.11.2018";"07:43:44.040";1;1;0;1;
"08.11.2018";"07:44:14.040";1;1;0;1;
"08.11.2018";"07:44:44.040";1;1;0;1;
"08.11.2018";"07:45:14.040";1;1;0;1;
"08.11.2018";"07:45:44.040";1;1;0;1;
"08.11.2018";"07:46:14.040";1;1;0;1;
"08.11.2018";"07:46:44.040";1;1;0;1;
"08.11.2018";"07:47:14.040";1;1;0;1;
"08.11.2018";"07:47:44.040";1;1;0;1;
"08.11.2018";"07:48:14.040";1;1;0;1;
"08.11.2018";"07:48:44.040";1;1;0;1;
"08.11.2018";"07:49:14.040";1;1;0;1;
"08.11.2018";"07:49:44.040";1;1;0;1;
"08.11.2018";"07:50:14.040";1;1;0;1;
"08.11.2018";"07:50:44.040";1;1;0;1;
"08.11.2018";"07:51:14.040";1;1;0;1;
"08.11.2018";"07:51:44.040";1;1;0;1;
"08.11.2018";"07:52:14.040";1;1;0;1;
"08.11.2018";"07:52:44.040";1;1;0;1;
"08.11.2018";"07:53:14.040";1;1;0;1;
"08.11.2018";"07:53:44.040";1;1;0;1;
"08.11.2018";"07:54:14.040";1;1;0;1;
"08.11.2018";"07:54:44.040";1;1;0;1;
"08.11.2018";"07:55:14.040";1;1;0;1;
"08.11.2018";"07:55:44.040";1;1;0;1;
"08.11.2018";"07:56:14.040";1;1;0;1;
"08.11.2018";"07:56:44.040";1;1;0;1;
"08.11.2018";"07:57:14.040";1;1;0;1;
"08.11.2018";"07:57:44.040";1;1;0;1;
"08.11.2018";"07:58:14.040";1;1;0;1;
"08.11.2018";"07:58:44.040";1;1;0;1;
"08.11.2018";"07:59:14.040";1;1;0;1;
"08.11.2018";"07:59:44.040";1;1;0;1;
"08.11.2018";"08:00:14.040";1;1;0;1;
"08.11.2018";"08:00:44.040";1;1;0;1;
"08.11.2018";"08:01:14.040";1;1;0;1;
"08.11.2018";"08:01:44.040";1;1;0;1;
"08.11.2018";"08:02:14.040";1;1;0;1;
"08.11.2018";"08:02:44.040";1;1;0;1;
"08.11.2018";"08:03:14.040";1;1;0;1;
"08.11.2018";"08:03:44.040";1;1;0;1;
"08.11.2018";"08:04:14.040";1;1;0;1;
"08.11.2018";"08:04:44.040";1;1;0;1;
"08.11.2018";"08:05:14.040";1;1;0;1;
"08.11.2018";"08:05:44.040";1;1;0;1;
"08.11.2018";"08:06:14.040";1;1;0;1;
"08.11.2018";"08:06:44.040";1;1;0;1;
"08.11.2018";"08:07:14.040";1;1;0;1;
"08.11.2018";"08:07:44.040";1;1;0;1;
"08.11.2018";"08:08:14.040";1;1;0;1;
"08.11.2018";"08:08:44.040";1;1;0;1;
"08.11.2018";"08:09:14.040";1;1;0;1;
"08.11.2018";"08:09:44.040";1;1;0;1;
"08.11.2018";"08:10:14.040";1;1;0;1;
"08.11.2018";"08:10:44.040";1;1;0;1;
"08.11.2018";"08:11:14.040";1;1;0;1;
"08.11.2018";"08:11:44.040";1;1;0;1;
"08.11.2018";"08:12:14.040";1;1;0;1;
"08.11.2018";"08:12:44.040";1;1;0;1;
"08.11.2018";"08:13:14.040";1;1;0;1;
"08.11.2018";"08:13:44.040";1;1;0;1;
"08.11.2018";"08:14:14.040";1;1;0;1;
"08.11.2018";"08:14:44.040";1;1;0;1;
"08.11.2018";"08:15:14.040";1;1;0;1;
"08.11.2018";"08:15:44.040";1;1;0;1;
"08.11.2018";"08:16:14.040";1;1;0;1;
"08.11.2018";"08:16:44.040";1;1;0;1;
"08.11.2018";"08:17:14.040";1;1;0;1;
"08.11.2018";"08:17:44.040";1;1;0;1;
"08.11.2018";"08:18:14.040";1;1;0;1;
"08.11.2018";"08:18:44.040";1;1;0;1;
"08.11.2018";"08:19:14.040";1;1;0;1;
"08.11.2018";"08:19:44.040";1;1;0;1;
"08.11.2018";"08:20:14.040";1;1;0;1;
"08.11.2018";"08:20:44.040";1;1;0;1;
"08.11.2018";"08:21:14.040";1;1;0;1;
"08.11.2018";"08:21:44.040";1;1;0;1;
"08.11.2018";"08:22:14.040";1;1;0;1;
"08.11.2018";"08:22:44.040";1;1;0;1;
"08.11.2018";"08:23:14.040";1;1;0;1;
"08.11.2018";"08:23:44.040";1;1;0;1;
"08.11.2018";"08:24:14.040";1;1;0;1;
"08.11.2018";"08:24:44.040";1;1;0;1;
"08.11.2018";"08:25:14.040";1;1;0;1;
"08.11.2018";"08:25:44.040";1;1;0;1;
"08.11.2018";"08:26:14.040";1;1;0;1;
"08.11.2018";"08:26:44.040";1;1;0;1;
"08.11.2018";"08:27:14.040";1;1;0;1;
"08.11.2018";"08:27:44.040";1;1;0;1;
"08.11.2018";"08:28:14.040";1;1;0;1;
"08.11.2018";"08:28:44.040";1;1;0;1;
"08.11.2018";"08:29:14.040";1;1;0;1;
"08.11.2018";"08:29:44.040";1;1;0;1;
"08.11.2018";"08:30:14.040";1;1;0;1;
"08.11.2018";"08:30:44.040";1;1;0;1;
"08.11.2018";"08:31:14.040";1;1;0;1;
"08.11.2018";"08:31:44.040";1;1;0;1;
"08.11.2018";"08:32:14.040";1;1;0;1;
"08.11.2018";"08:32:44.040";1;1;0;1;
"08.11.2018";"08:33:14.040";1;1;0;1;
"08.11.2018";"08:33:44.040";1;1;0;1;
"08.11.2018";"08:34:14.040";1;1;0;1;
"08.11.2018";"08:34:44.040";1;1;0;1;
"08.11.2018";"08:35:14.040";1;1;0;1;
"08.11.2018";"08:35:44.040";1;1;0;1;
"08.11.2018";"08:36:14.040";1;1;0;1;
"08.11.2018";"08:36:44.040";1;1;0;1;
"08.11.2018";"08:37:14.040";1;1;0;1;
"08.11.2018";"08:37:44.040";1;1;0;1;
"08.11.2018";"08:38:14.040";1;1;0;1;
"08.11.2018";"08:38:44.040";1;1;0;1;
"08.11.2018";"08:39:14.040";1;1;0;1;
"08.11.2018";"08:39:44.040";1;1;0;1;
"08.11.2018";"08:40:14.040";1;1;0;1;
"08.11.2018";"08:40:44.040";1;1;0;1;
"08.11.2018";"08:41:14.040";1;1;0;1;
"08.11.2018";"08:41:44.040";1;1;0;1;
"08.11.2018";"08:42:14.040";1;1;0;1;
"08.11.2018";"08:42:44.040";1;1;0;1;
"08.11.2018";"08:43:14.040";1;1;0;1;
"08.11.2018";"08:43:44.040";1;1;0;1;
"08.11.2018";"08:44:14.040";1;1;0;1;
"08.11.2018";"08:44:44.040";1;1;0;1;
"08.11.2018";"08:45:14.040";1;1;0;1;
"08.11.2018";"08:45:44.040";1;1;0;1;
"08.11.2018";"08:46:14.040";1;1;0;1;
"08.11.2018";"08:46:44.040";1;1;0;1;
"08.11.2018";"08:47:14.040";1;1;0;1;
"08.11.2018";"08:47:44.040";1;1;0;1;
"08.11.2018";"08:48:14.040";1;1;0;1;
"08.11.2018";"08:48:44.040";1;1;0;1;
"08.11.2018";"08:49:14.040";1;1;0;1;
"08.11.2018";"08:49:44.040";1;1;0;1;
"08.11.2018";"08:50:14.040";1;1;0;1;
"08.11.2018";"08:50:44.040";1;1;0;1;
"08.11.2018";"08:51:14.040";1;1;0;1;
"08.11.2018";"08:51:44.040";1;1;0;1;
"08.11.2018";"08:52:14.040";1;1;0;1;
"08.11.2018";"08:52:44.040";1;1;0;1;
"08.11.2018";"08:53:14.040";1;1;0;1;
"08.11.2018";"08:53:44.040";1;1;0;1;
"08.11.2018";"08:54:14.040";1;1;0;1;
"08.11.2018";"08:54:44.040";1;1;0;1;
"08.11.2018";"08:55:14.040";1;1;0;1;
"08.11.2018";"08:55:44.040";1;1;0;1;
"08.11.2018";"08:56:14.040";1;1;0;1;
"08.11.2018";"08:56:44.040";1;1;0;1;
"08.11.2018";"08:57:14.040";1;1;0;1;
"08.11.2018";"08:57:44.040";1;1;0;1;
"08.11.2018";"08:58:14.040";1;1;0;1;
"08.11.2018";"08:58:44.040";1;1;0;1;
"08.11.2018";"08:59:14.040";1;1;0;1;
"08.11.2018";"08:59:44.040";1;1;0;1;
"08.11.2018";"09:00:14.040";1;1;0;1;
"08.11.2018";"09:00:44.040";1;1;0;1;
"08.11.2018";"09:01:14.040";1;1;0;1;
"08.11.2018";"09:01:44.040";1;1;0;1;
"08.11.2018";"09:02:14.040";1;1;0;1;
"08.11.2018";"09:02:44.040";1;1;0;1;
"08.11.2018";"09:03:14.040";1;1;0;1;
"08.11.2018";"09:03:44.040";1;1;0;1;
"08.11.2018";"09:04:14.040";1;1;0;1;
"08.11.2018";"09:04:44.040";1;1;0;1;
"08.11.2018";"09:05:14.040";1;1;0;1;
"08.11.2018";"09:05:44.040";1;1;0;1;
"08.11.2018";"09:06:14.040";1;1;0;1;
"08.11.2018";"09:06:44.040";1;1;0;1;
"08.11.2018";"09:07:14.040";1;1;0;1;
"08.11.2018";"09:07:44.040";1;1;0;1;
"08.11.2018";"09:08:14.040";1;1;0;1;
"08.11.2018";"09:08:44.040";1;1;0;1;
"08.11.2018";"09:09:14.040";1;1;0;1;
"08.11.2018";"09:09:44.040";1;1;0;1;
"08.11.2018";"09:10:14.040";1;1;0;1;
"08.11.2018";"09:10:44.040";1;1;0;1;
"08.11.2018";"09:11:14.040";1;1;0;1;
"08.11.2018";"09:11:44.040";1;1;0;1;
"08.11.2018";"09:12:14.040";1;1;0;1;
"08.11.2018";"09:12:44.040";1;1;0;1;
"08.11.2018";"09:13:14.040";1;1;0;1;
"08.11.2018";"09:13:44.040";1;1;0;1;
"08.11.2018";"09:14:14.040";1;1;0;1;
"08.11.2018";"09:14:44.040";1;1;0;1;
"08.11.2018";"09:15:14.040";1;1;0;1;
"08.11.2018";"09:15:44.040";1;1;0;1;
"08.11.2018";"09:16:14.040";1;1;0;1;
"08.11.2018";"09:16:44.040";1;1;0;1;
"08.11.2018";"09:17:14.040";1;1;0;1;
"08.11.2018";"09:17:44.040";1;1;0;1;
"08.11.2018";"09:18:14.040";1;1;0;1;
"08.11.2018";"09:18:44.040";1;1;0;1;
"08.11.2018";"09:19:14.040";1;1;0;1;
"08.11.2018";"09:19:44.040";1;1;0;1;
"08.11.2018";"09:20:14.040";1;1;0;1;
"08.11.2018";"09:20:44.040";1;1;0;1;
"08.11.2018";"09:21:14.040";1;1;0;1;
"08.11.2018";"09:21:44.040";1;1;0;1;
"08.11.2018";"09:22:14.040";1;1;0;1;
"08.11.2018";"09:22:44.040";1;1;0;1;
"08.11.2018";"09:23:14.040";1;1;0;1;
"08.11.2018";"09:23:44.040";1;1;0;1;
"08.11.2018";"09:24:14.040";1;1;0;1;
"08.11.2018";"09:24:44.040";1;1;0;1;
"08.11.2018";"09:25:14.040";1;1;0;1;
"08.11.2018";"09:25:44.040";1;1;0;1;
"08.11.2018";"09:26:14.040";1;1;0;1;
"08.11.2018";"09:26:44.040";1;1;0;1;
"08.11.2018";"09:27:14.040";1;1;0;1;
"08.11.2018";"09:27:44.040";1;1;0;1;
"08.11.2018";"09:28:14.040";1;1;0;1;
"08.11.2018";"09:28:44.040";1;1;0;1;
"08.11.2018";"09:29:14.040";1;1;0;1;
"08.11.2018";"09:29:44.040";1;1;0;1;
"08.11.2018";"09:30:14.040";1;1;0;1;
"08.11.2018";"09:30:44.040";1;1;0;1;
"08.11.2018";"09:31:14.040";1;1;0;1;
"08.11.2018";"09:31:44.040";1;1;0;1;
"08.11.2018";"09:32:14.040";1;1;0;1;
"08.11.2018";"09:32:44.040";1;1;0;1;
"08.11.2018";"09:33:14.040";1;1;0;1;
"08.11.2018";"09:33:44.040";1;1;0;1;
"08.11.2018";"09:34:14.040";1;1;0;1;
"08.11.2018";"09:34:44.040";1;1;0;1;
"08.11.2018";"09:35:14.040";1;1;0;1;
"08.11.2018";"09:35:44.040";1;1;0;1;
"08.11.2018";"09:36:14.040";1;1;0;1;
"08.11.2018";"09:36:44.040";1;1;0;1;
"08.11.2018";"09:37:14.040";1;1;0;1;
"08.11.2018";"09:37:44.040";1;1;0;1;
"08.11.2018";"09:38:14.040";1;1;0;1;
"08.11.2018";"09:38:44.040";1;1;0;1;
"08.11.2018";"09:39:14.040";1;1;0;1;
"08.11.2018";"09:39:44.040";1;1;0;1;
"08.11.2018";"09:40:14.040";1;1;0;1;
"08.11.2018";"09:40:44.040";1;1;0;1;
"08.11.2018";"09:41:14.040";1;1;0;1;
"08.11.2018";"09:41:44.040";1;1;0;1;
"08.11.2018";"09:42:14.040";1;1;0;1;
"08.11.2018";"09:42:44.040";1;1;0;1;
"08.11.2018";"09:43:14.040";1;1;0;1;
"08.11.2018";"09:43:44.040";1;1;0;1;
"08.11.2018";"09:44:14.040";1;1;0;1;
"08.11.2018";"09:44:44.040";1;1;0;1;
"08.11.2018";"09:45:14.040";1;1;0;1;
"08.11.2018";"09:45:44.040";1;1;0;1;
"08.11.2018";"09:46:14.040";1;1;0;1;
"08.11.2018";"09:46:44.040";1;1;0;1;
"08.11.2018";"09:47:14.040";1;1;0;1;
"08.11.2018";"09:47:44.040";1;1;0;1;
"08.11.2018";"09:48:14.040";1;1;0;1;
"08.11.2018";"09:48:44.040";1;1;0;1;
"08.11.2018";"09:49:14.040";1;1;0;1;
"08.11.2018";"09:49:44.040";1;1;0;1;
"08.11.2018";"09:50:14.040";1;1;0;1;
"08.11.2018";"09:50:44.040";1;1;0;1;
"08.11.2018";"09:51:14.040";1;1;0;1;
"08.11.2018";"09:51:44.040";1;1;0;1;
"08.11.2018";"09:52:14.040";1;1;0;1;
"08.11.2018";"09:52:44.040";1;1;0;1;
"08.11.2018";"09:53:14.040";1;1;0;1;
"08.11.2018";"09:53:44.040";1;1;0;1;
"08.11.2018";"09:54:14.040";1;1;0;1;
"08.11.2018";"09:54:44.040";1;1;0;1;
"08.11.2018";"09:55:14.040";1;1;0;1;
